player_id,season,games_played,penalty_minutes,ice_time,game_score,shifts
8469591,2014,33,26,23193,-2.43,534
8469598,2014,60,67,74993,14.63,1590
8469619,2014,82,34,108694,16.03,2302
8469622,2014,13,4,12224,3.12,239
8469623,2014,84,56,105602,35.59,2247
8469638,2014,81,34,81347,41.37,1794
8469639,2014,66,24,58304,23.11,1375
8469664,2014,60,24,46491,12.79,1203
8469665,2014,76,26,92504,21,2129
8469707,2014,56,20,50360,25.11,1140
8469759,2014,80,34,63007,34.06,1651
8469760,2014,68,18,84704,24.55,1914
8469770,2014,80,34,118282,39.62,2487
8470018,2014,39,4,19478,-3.47,527
8470039,2014,66,12,58223,35.42,1278
8470041,2014,79,36,82727,77.65,2010
8470047,2014,82,24,93552,41.5,1857
8470054,2014,14,26,10126,-0.77,274
8470063,2014,20,23,13374,-1.33,376
8470065,2014,2,0,873,-0.3,23
8470104,2014,72,30,83546,12.2,1804
8470105,2014,63,28,47938,19.2,1147
8470110,2014,68,34,93331,30.18,2050
8470120,2014,57,32,54459,28.15,1188
8470121,2014,82,44,77741,24.08,1929
8470144,2014,78,12,77593,50.84,1837
8470151,2014,72,24,97913,21.65,2203
8470152,2014,53,12,34584,10.74,822
8470159,2014,68,17,54368,10.46,1520
8470162,2014,59,28,42470,10.09,1123
8470169,2014,70,45,50967,4.66,1233
8470171,2014,81,29,66147,13.57,1504
8470176,2014,56,30,44074,25.58,932
8470180,2014,60,15,47501,8.21,1113
8470187,2014,72,14,93660,59.67,1822
8470189,2014,1,0,315,0.17,10
8470201,2014,78,14,84284,60.76,2004
8470207,2014,55,26,51118,14,1087
8470222,2014,69,44,87728,34.23,1702
8470230,2014,71,12,49046,9.12,1160
8470257,2014,74,33,88714,71.1,2077
8470274,2014,77,16,72955,42.49,1720
8470281,2014,80,20,122660,65.12,2393
8470289,2014,82,58,45312,10.83,1221
8470302,2014,71,10,54409,7.29,1297
8470317,2014,76,32,76768,-0.35,1771
8470318,2014,82,70,96336,15.95,2396
8470324,2014,46,16,61723,-12.3,1370
8470358,2014,70,56,65005,38.8,1543
8470378,2014,59,20,64163,-10.53,1457
8470543,2014,74,36,79412,55.16,1723
8470595,2014,76,39,85836,72.08,1874
8470598,2014,80,37,77799,43.27,1582
8470599,2014,66,33,64828,33.64,1484
8470600,2014,77,48,134016,44.3,2390
8470601,2014,43,25,51444,13,1185
8470602,2014,70,108,99614,23.35,1992
8470604,2014,82,28,88416,76.66,1810
8470606,2014,82,26,81263,44.98,1721
8470607,2014,82,27,109122,45.88,2429
8470609,2014,67,18,52005,32.12,1240
8470610,2014,74,26,85085,75.9,1669
8470611,2014,75,20,66825,39.25,1560
8470612,2014,77,62,92823,70.37,1808
8470613,2014,82,65,117862,71.63,2351
8470614,2014,70,69,80702,21.31,1826
8470616,2014,81,60,94830,54.17,1960
8470617,2014,53,29,42503,16.82,966
8470619,2014,82,44,63926,31.9,1492
8470621,2014,67,57,72765,58.37,1412
8470622,2014,47,8,38683,34.52,932
8470626,2014,81,14,89685,52.89,1863
8470630,2014,65,25,72110,29.29,1714
8470638,2014,81,44,88117,77.54,2083
8470640,2014,59,26,72489,28.88,1474
8470642,2014,78,62,123407,57.08,2381
8470644,2014,18,0,11348,7.82,292
8470647,2014,58,79,28169,0.04,683
8470654,2014,80,32,51407,5.93,1318
8470655,2014,80,72,89477,59.77,2209
8470662,2014,1,0,282,-0.33,6
8470666,2014,39,44,19163,10.14,491
8470667,2014,62,36,63257,37.89,1380
8470699,2014,81,42,100377,-0.3,2182
8470714,2014,6,0,3478,0.35,86
8470719,2014,3,2,1919,-0.72,54
8470724,2014,73,67,85316,28.15,2075
8470729,2014,46,34,52397,-10.15,1134
8470740,2014,71,20,54192,31.34,1313
8470750,2014,68,32,64695,13.6,1387
8470755,2014,45,34,39073,16.49,969
8470760,2014,45,18,61201,22.67,1185
8470775,2014,80,29,63956,18.01,1555
8470778,2014,82,25,66124,11.18,1553
8470794,2014,82,29,99015,94,2207
8470798,2014,1,0,1198,0.68,27
8470803,2014,73,47,57063,13.29,1322
8470828,2014,60,36,84850,27.05,1725
8470834,2014,69,94,93855,51.55,1721
8470839,2014,9,5,7279,-0.6,174
8470852,2014,77,4,81716,22.79,1623
8470854,2014,66,78,40562,-0.6,1050
8470867,2014,5,5,1385,0.07,38
8470871,2014,24,6,13758,3.59,354
8470877,2014,67,18,57644,21.04,1458
8470886,2014,69,68,72854,14.75,1602
8470920,2014,61,86,50507,9.65,1098
8470966,2014,61,35,92133,46.98,1909
8471185,2014,71,35,66661,26.48,1570
8471214,2014,81,58,98784,99.51,1816
8471215,2014,69,50,78554,73.99,1580
8471217,2014,81,72,97552,67.49,2152
8471218,2014,79,63,93196,74.11,2051
8471222,2014,31,13,25976,-3.07,594
8471226,2014,76,37,75234,25.71,1586
8471231,2014,70,72,56279,13.92,1357
8471232,2014,69,12,63128,9.69,1499
8471233,2014,74,29,84585,23.37,1848
8471236,2014,60,36,64463,-3.72,1428
8471240,2014,9,4,9043,2.93,211
8471241,2014,9,4,7983,-0.43,180
8471242,2014,72,34,82544,51.82,1613
8471245,2014,53,48,51933,18.92,1180
8471254,2014,80,38,57961,36.05,1275
8471260,2014,61,55,55940,37.23,1308
8471262,2014,82,26,82651,47.14,1704
8471266,2014,59,25,42272,13.41,915
8471269,2014,68,32,72037,9.68,1711
8471273,2014,47,43,50933,36.08,1187
8471274,2014,81,24,115723,52.1,2487
8471276,2014,47,22,51231,29.23,1047
8471283,2014,82,114,63794,12.61,1478
8471284,2014,73,14,96307,37.65,2084
8471296,2014,68,49,80778,8.08,1749
8471299,2014,4,0,2000,1.68,49
8471303,2014,74,54,106467,41.37,2259
8471309,2014,33,30,31801,21.1,735
8471311,2014,38,10,25458,19.4,614
8471326,2014,1,0,406,-0.25,12
8471338,2014,65,34,55373,0.77,1325
8471339,2014,77,41,81937,62.57,1627
8471346,2014,61,35,58018,42.52,1232
8471348,2014,42,12,49490,11.6,1089
8471362,2014,51,8,43678,28.96,940
8471371,2014,12,22,5907,-0.36,158
8471385,2014,55,30,49562,12.97,1088
8471388,2014,42,26,22346,-5.39,565
8471390,2014,79,14,68198,29.49,1459
8471392,2014,56,38,70857,3.13,1412
8471426,2014,82,53,86214,43.51,1839
8471436,2014,55,16,52192,20.5,1215
8471474,2014,6,0,4355,2.56,99
8471476,2014,79,27,78882,39.28,1684
8471482,2014,24,8,23565,7.05,509
8471490,2014,17,2,10146,-1.71,242
8471498,2014,81,27,67905,32.19,1618
8471504,2014,51,22,38661,12.06,863
8471636,2014,15,23,8899,0.65,226
8471657,2014,82,151,55024,1.08,1315
8471663,2014,2,2,1174,-0.45,28
8471664,2014,57,8,50663,17.14,1220
8471669,2014,74,40,78266,52.22,1802
8471675,2014,77,37,92210,92.55,1926
8471676,2014,78,24,81772,55.05,1758
8471677,2014,79,44,114495,33.03,2134
8471678,2014,58,28,57845,34.25,1370
8471681,2014,45,16,33813,7.21,783
8471682,2014,12,4,8747,-2,232
8471685,2014,79,10,91819,77.44,1820
8471686,2014,80,42,101459,17.47,2283
8471691,2014,37,31,39374,25.98,889
8471693,2014,35,22,33413,19.65,812
8471698,2014,72,49,81362,57.53,1959
8471699,2014,82,14,71708,34.93,1666
8471702,2014,82,47,109981,36.98,2254
8471703,2014,72,148,53714,26.15,1276
8471707,2014,67,47,72712,60.82,1476
8471709,2014,70,23,92869,33.3,1939
8471710,2014,7,0,5112,0.55,130
8471716,2014,71,72,76296,54.49,1695
8471717,2014,63,75,69688,9.69,1576
8471718,2014,74,17,47091,-0.51,1182
8471724,2014,69,59,105482,68.21,1950
8471729,2014,79,17,113519,25.83,2507
8471733,2014,1,0,330,-0.25,5
8471735,2014,84,40,115482,49.55,2230
8471742,2014,78,18,91860,37.37,2005
8471748,2014,34,55,33201,-2.52,703
8471761,2014,33,23,34038,13.05,800
8471762,2014,72,28,50672,12.36,1210
8471766,2014,72,109,31427,-7.72,833
8471767,2014,4,2,1660,-1.2,44
8471769,2014,82,44,107608,34.62,2425
8471794,2014,75,12,71251,50.8,1711
8471804,2014,78,34,76941,45.01,1768
8471816,2014,74,14,79637,5.15,1968
8471817,2014,81,86,41404,6.13,1049
8471840,2014,6,4,3351,2.05,87
8471856,2014,70,36,47163,2.43,1164
8471862,2014,26,17,15322,3.58,366
8471873,2014,82,26,107975,56.8,2134
8471879,2014,7,0,5584,1.57,141
8471887,2014,64,38,67791,63.92,1485
8471916,2014,3,12,1322,0.05,39
8471956,2014,69,57,44460,6.51,1102
8471958,2014,82,22,111645,20.58,2465
8471976,2014,82,24,84865,47.59,1868
8472365,2014,3,14,1365,-0.35,28
8472368,2014,2,4,1058,0.53,25
8472382,2014,82,20,115838,24.38,2306
8472394,2014,43,4,39328,2.07,880
8472410,2014,61,12,48257,15.84,1172
8472424,2014,16,6,12681,-1.27,281
8473412,2014,70,22,83662,57.48,1873
8473415,2014,7,0,6634,0.03,170
8473419,2014,77,79,78080,56.43,1769
8473422,2014,79,50,89253,69.37,1945
8473426,2014,64,68,71970,-11.52,1559
8473432,2014,79,153,57095,13.65,1380
8473446,2014,47,23,68863,23.72,1455
8473449,2014,60,12,70396,59.56,1329
8473453,2014,73,14,61788,40.27,1347
8473463,2014,62,18,54683,21.23,1253
8473465,2014,19,6,16838,1.91,359
8473466,2014,34,30,23915,12.24,564
8473468,2014,75,77,70432,8.5,1603
8473473,2014,81,51,79498,45.55,1648
8473482,2014,72,20,69210,37.63,1620
8473485,2014,81,88,77180,11.87,1610
8473492,2014,65,31,56462,42.95,1213
8473504,2014,76,50,58040,23.18,1516
8473507,2014,78,42,99447,17.5,2145
8473512,2014,81,36,99946,80.81,2134
8473514,2014,20,14,12754,0.45,349
8473533,2014,47,16,52446,37.16,1150
8473534,2014,77,26,67345,37.63,1676
8473536,2014,71,37,56473,15.79,1318
8473537,2014,25,18,17827,10.23,421
8473542,2014,3,7,1123,0.02,29
8473544,2014,80,34,83496,59.31,1879
8473546,2014,34,4,26388,15.61,675
8473548,2014,82,30,92463,49.59,1796
8473560,2014,34,15,34890,3.35,739
8473563,2014,82,40,101008,74.92,1996
8473564,2014,82,18,86046,57.67,1981
8473565,2014,52,32,57315,5.16,1162
8473571,2014,26,4,19792,10.9,473
8473573,2014,52,8,51066,25.8,1153
8473574,2014,78,16,61332,26.46,1461
8473579,2014,82,11,73162,36.88,1693
8473584,2014,58,41,69647,13.3,1565
8473588,2014,68,30,58969,30.25,1366
8473589,2014,20,8,17095,-1.52,399
8473604,2014,81,36,95037,79.89,2003
8473618,2014,62,38,60377,49.06,1276
8473646,2014,53,55,32018,11.2,784
8473647,2014,4,0,3191,1,71
8473658,2014,37,26,29825,10.1,635
8473673,2014,44,12,40474,8.22,948
8473682,2014,24,2,12968,5.6,324
8473700,2014,3,0,2017,-0.12,43
8473722,2014,38,37,16990,2.08,448
8473911,2014,18,30,8563,2.72,209
8473914,2014,54,0,43216,8.83,1072
8473921,2014,1,2,987,-0.05,19
8473933,2014,60,25,69953,22.4,1519
8473942,2014,54,12,35847,2.9,782
8473962,2014,82,24,84430,29.96,1895
8473970,2014,69,27,46441,9.83,1106
8473986,2014,71,36,72105,46.45,1472
8473989,2014,40,43,17739,0.2,427
8473991,2014,82,20,95607,29.35,2105
8473992,2014,18,14,11664,0.7,297
8473994,2014,82,64,98129,94.97,2224
8474000,2014,25,12,25795,4.25,544
8474001,2014,38,2,23850,1.85,589
8474008,2014,10,0,4727,1.29,110
8474009,2014,75,22,76143,44.67,1787
8474013,2014,74,51,70962,32.63,1629
8474025,2014,7,7,3245,-0.72,79
8474027,2014,70,38,88335,28.2,1916
8474031,2014,56,32,75800,52.68,1620
8474034,2014,71,82,60845,35.13,1242
8474037,2014,82,43,93893,43.73,1849
8474038,2014,57,8,49481,13.86,1326
8474040,2014,81,28,83796,43.84,1749
8474048,2014,31,66,26605,-2.57,649
8474052,2014,57,14,43509,22.74,1030
8474053,2014,82,12,93717,70.49,2122
8474056,2014,82,74,128920,65.5,2472
8474061,2014,49,56,17278,1.91,442
8474062,2014,68,12,66470,29.78,1600
8474066,2014,81,26,91984,28.95,1892
8474068,2014,82,36,94513,65.04,1950
8474074,2014,42,16,35605,11.6,788
8474089,2014,65,64,39587,9.29,956
8474090,2014,76,68,81583,26.55,1944
8474091,2014,80,14,83155,40.67,1937
8474094,2014,47,6,27480,11.59,715
8474095,2014,3,0,1249,-0.88,35
8474096,2014,82,26,74974,27.99,1804
8474098,2014,71,13,54172,33.56,1304
8474100,2014,81,21,69962,36.93,1504
8474102,2014,81,52,84214,52.24,1894
8474113,2014,6,9,6052,1.27,126
8474125,2014,61,2,66117,18.95,1600
8474130,2014,61,56,32038,-4.45,834
8474134,2014,65,30,67032,25.45,1605
8474135,2014,49,27,48149,8.25,1132
8474137,2014,3,0,1172,-0.55,32
8474141,2014,61,10,72668,67.34,1399
8474145,2014,51,73,46249,14.11,1081
8474150,2014,52,14,55363,21.04,1367
8474151,2014,71,26,98545,37.65,2139
8474157,2014,80,32,93030,78.55,2071
8474161,2014,82,58,91478,81.85,1944
8474162,2014,76,22,103511,65.22,2240
8474164,2014,4,2,2368,0.57,62
8474166,2014,56,10,66924,35.37,1517
8474168,2014,68,22,47447,4.99,1175
8474176,2014,82,46,74941,41.97,1792
8474184,2014,1,0,1018,0.3,22
8474189,2014,77,42,71591,26.76,1631
8474190,2014,75,56,75635,51.78,1602
8474192,2014,9,4,3810,0.26,93
8474207,2014,78,28,92598,1.35,1991
8474218,2014,81,51,92952,36.47,2183
8474230,2014,4,9,1802,-0.55,48
8474250,2014,37,18,26714,2.25,673
8474291,2014,62,20,47649,22.05,1112
8474497,2014,7,0,6462,2.27,154
8474516,2014,2,0,1512,1.99,36
8474519,2014,38,10,29322,5.15,679
8474520,2014,70,19,84041,39.23,1746
8474535,2014,7,0,4390,2.02,119
8474563,2014,82,56,142660,72.91,2674
8474564,2014,82,39,95289,83.15,1806
8474565,2014,81,28,123487,53.32,2570
8474567,2014,62,68,88117,17.18,1753
8474568,2014,58,18,62883,19.02,1493
8474569,2014,77,22,74896,58.09,1575
8474570,2014,78,12,60122,-0.99,1279
8474571,2014,45,6,47206,22.91,1041
8474573,2014,70,12,70479,47.79,1477
8474574,2014,71,67,104963,7,2151
8474576,2014,31,4,19764,6.37,484
8474577,2014,64,43,59214,15.18,1430
8474578,2014,82,42,134095,80.6,2191
8474579,2014,76,34,85623,10.83,1944
8474581,2014,79,24,99415,23.65,1936
8474584,2014,64,34,84189,32.82,1781
8474586,2014,81,24,92545,59.73,1996
8474589,2014,78,27,89457,21.89,1694
8474590,2014,82,28,113518,63.62,2343
8474594,2014,6,2,8347,0.78,179
8474597,2014,36,19,33621,10.08,715
8474600,2014,81,26,128665,67.12,2444
8474602,2014,81,12,109891,34.66,2191
8474603,2014,11,9,4906,1.65,129
8474605,2014,56,28,60669,22.23,1260
8474606,2014,12,2,10021,1.8,227
8474609,2014,3,4,1160,-0.15,31
8474610,2014,21,4,11689,-0.45,285
8474612,2014,71,65,92827,38.7,1787
8474613,2014,68,22,74178,44.71,1694
8474616,2014,1,0,294,0.06,7
8474618,2014,64,46,83399,32,1861
8474625,2014,72,20,65407,41.84,1316
8474627,2014,75,48,72948,44.2,1796
8474628,2014,81,60,101418,24.61,2277
8474638,2014,33,10,34723,-0.25,867
8474641,2014,75,24,79847,33.68,1782
8474642,2014,78,44,65567,22.89,1705
8474646,2014,58,16,36429,1.74,952
8474659,2014,12,0,12653,4.45,251
8474660,2014,4,0,4262,2.13,92
8474661,2014,38,4,36355,11.45,853
8474668,2014,79,34,57741,25.61,1415
8474673,2014,81,30,122510,34.13,2601
8474679,2014,82,26,81951,59.9,1817
8474685,2014,56,28,53739,21.7,1258
8474688,2014,17,6,12907,1.5,301
8474697,2014,63,107,60142,7.7,1389
8474709,2014,78,84,52741,19.95,1257
8474715,2014,78,22,79518,41.49,1813
8474716,2014,66,6,89586,42.2,1896
8474717,2014,52,16,52362,13.23,1102
8474722,2014,16,15,14579,2,338
8474727,2014,80,2,62650,21.36,1602
8474736,2014,58,72,31035,1.47,764
8474739,2014,75,40,74119,37.46,1800
8474743,2014,59,24,60696,15.88,1303
8474744,2014,8,2,4960,0.79,126
8474748,2014,12,12,11090,-1.34,242
8474749,2014,47,27,47774,7.33,1050
8474772,2014,9,26,2937,0.02,80
8474774,2014,63,75,69610,5.55,1437
8474793,2014,5,2,3419,1.02,81
8474818,2014,73,34,79035,27.69,1902
8474849,2014,80,118,69705,26.51,1771
8474870,2014,77,24,79641,82.03,1709
8474873,2014,11,6,8768,2.58,242
8474884,2014,79,14,68986,56.83,1528
8475098,2014,82,24,94206,36.98,1934
8475119,2014,63,64,31687,3.26,754
8475147,2014,25,2,16280,12.6,370
8475148,2014,42,14,38348,5.9,811
8475149,2014,82,10,81057,50.23,1614
8475150,2014,30,18,14464,-3.76,368
8475151,2014,57,27,48211,31.65,1044
8475153,2014,44,20,41979,7.85,976
8475154,2014,7,0,2614,-0.63,63
8475155,2014,75,86,75897,29.87,1705
8475157,2014,3,0,2157,1.1,58
8475158,2014,82,12,96953,47.2,2030
8475159,2014,2,0,397,-0.05,15
8475160,2014,80,77,51544,25.36,1133
8475161,2014,5,2,1938,0.19,48
8475162,2014,7,6,5364,0.45,126
8475163,2014,76,57,60996,24.03,1481
8475164,2014,81,24,76020,47.28,1717
8475165,2014,38,14,34227,14.83,753
8475166,2014,82,46,101712,96.64,1851
8475167,2014,59,30,80301,47.53,1539
8475168,2014,82,16,91373,45.31,1852
8475169,2014,37,46,42874,27.13,920
8475170,2014,82,34,84034,46.53,1743
8475171,2014,82,40,124047,56.25,2424
8475172,2014,73,28,77099,43.07,1599
8475174,2014,54,45,58808,6.67,1251
8475175,2014,10,6,5878,1.14,147
8475176,2014,58,17,66000,42.2,1405
8475177,2014,65,24,74140,28.05,1550
8475178,2014,42,41,31798,14.17,714
8475179,2014,73,38,93344,26.82,1905
8475180,2014,62,31,54019,16.97,1167
8475181,2014,78,14,95293,53.55,1832
8475182,2014,49,12,37630,25.35,844
8475184,2014,80,68,75415,50.37,1749
8475185,2014,62,24,46246,13.24,1117
8475186,2014,57,30,55769,15.88,1269
8475188,2014,71,52,67730,37.11,1543
8475191,2014,81,20,74846,50.93,1693
8475192,2014,62,18,44379,15.55,1086
8475193,2014,82,28,79818,74.63,1817
8475194,2014,4,0,4052,-0.65,90
8475197,2014,80,26,102554,38.67,2034
8475199,2014,61,42,60247,21.35,1276
8475203,2014,1,0,363,-0.7,9
8475204,2014,49,14,43423,33.24,885
8475206,2014,5,2,4180,0.25,97
8475208,2014,8,2,7522,0.35,178
8475209,2014,76,39,53100,18.15,1169
8475213,2014,11,0,7038,0.37,189
8475214,2014,43,28,26314,12.46,630
8475218,2014,80,52,91242,37.5,1983
8475220,2014,57,40,55490,3.72,1166
8475222,2014,67,36,86277,42.85,1717
8475223,2014,75,18,59265,16.5,1304
8475224,2014,9,2,7273,-1.9,170
8475225,2014,82,44,77414,63.86,1719
8475231,2014,70,24,52571,21.72,1344
8475233,2014,82,71,112884,25.36,2165
8475235,2014,82,71,58409,-10.76,1278
8475236,2014,78,26,80465,41.1,1933
8475243,2014,1,0,709,0.33,18
8475246,2014,62,35,60324,19.8,1261
8475247,2014,53,48,26643,7.55,613
8475250,2014,54,8,43259,28.71,986
8475253,2014,2,0,1061,0.13,25
8475254,2014,3,0,1642,0.24,39
8475260,2014,2,0,768,0.32,20
8475266,2014,7,2,3013,0.65,82
8475268,2014,69,10,49739,12.9,1201
8475274,2014,22,18,17772,0.38,435
8475279,2014,40,22,40792,14.63,869
8475287,2014,72,32,52490,14.72,1267
8475294,2014,6,4,5392,-0.53,135
8475295,2014,20,6,9493,1.45,221
8475309,2014,9,2,5254,-1.22,118
8475310,2014,36,48,24912,6.66,613
8475314,2014,76,33,65633,54.18,1427
8475321,2014,28,10,22586,-4.27,495
8475323,2014,81,32,63571,26.14,1698
8475325,2014,60,44,35872,8.61,773
8475342,2014,1,0,626,0.15,15
8475414,2014,51,4,32048,4.47,788
8475430,2014,11,7,11327,3.8,268
8475455,2014,80,77,93941,20.48,2054
8475461,2014,1,0,585,0.46,14
8475462,2014,31,34,31582,11.48,668
8475567,2014,1,0,573,-0.35,11
8475598,2014,54,35,51857,9.48,1260
8475613,2014,63,32,48368,7.8,1171
8475619,2014,2,0,1154,0.28,25
8475625,2014,53,18,54122,25.53,1232
8475650,2014,62,68,31985,-1.11,862
8475671,2014,60,17,40385,10.29,917
8475690,2014,70,12,88540,29.28,2066
8475692,2014,78,45,80772,54.55,1822
8475714,2014,74,18,57051,26.54,1430
8475715,2014,1,0,498,0.34,16
8475716,2014,41,16,45871,5.91,1075
8475722,2014,51,18,46082,33.82,1026
8475723,2014,3,0,1702,2.2,40
8475726,2014,76,27,66526,65.64,1463
8475727,2014,29,2,25296,17.93,531
8475728,2014,39,12,33968,8.59,690
8475729,2014,1,0,565,0.2,13
8475732,2014,10,0,9685,3.82,225
8475733,2014,4,0,1941,-0.65,48
8475734,2014,1,5,481,-0.75,14
8475735,2014,3,0,1654,-0.42,43
8475739,2014,29,4,13725,6.05,337
8475744,2014,80,24,63989,34.75,1365
8475745,2014,82,39,71602,38.5,1571
8475747,2014,22,6,21398,5.85,485
8475749,2014,18,7,9823,4.39,238
8475750,2014,66,24,81377,6.98,1701
8475752,2014,17,4,12692,3.36,308
8475753,2014,82,30,120176,67.25,2501
8475754,2014,82,24,78145,53.74,1714
8475755,2014,33,24,32194,3.13,686
8475758,2014,74,24,63363,17.73,1459
8475759,2014,27,10,24822,5.67,583
8475760,2014,72,38,71635,47,1508
8475761,2014,49,16,36713,18.05,863
8475763,2014,79,22,61814,43.01,1485
8475764,2014,80,14,101420,32.63,2056
8475765,2014,77,31,81394,87.02,1894
8475767,2014,13,0,7888,1.4,189
8475768,2014,75,16,82107,65.45,1910
8475770,2014,45,4,33058,17.18,713
8475772,2014,79,16,74145,43.26,1773
8475774,2014,7,6,4806,-0.78,112
8475775,2014,51,21,30914,7.75,737
8475780,2014,9,2,4746,-0.01,117
8475784,2014,77,18,74142,42.64,1636
8475790,2014,76,58,84893,17.6,1830
8475791,2014,53,40,61051,40.02,1303
8475792,2014,55,48,40095,22.51,883
8475793,2014,82,40,95951,58.64,2064
8475794,2014,71,20,83286,88.54,1723
8475795,2014,1,9,482,0.25,16
8475796,2014,7,2,7635,0.45,169
8475797,2014,13,19,9412,1.52,211
8475798,2014,68,20,72929,42.6,1490
8475799,2014,80,28,69771,44.85,1574
8475800,2014,31,10,21345,13.97,490
8475807,2014,38,4,25008,4.94,642
8475808,2014,33,21,20194,-2.36,500
8475810,2014,14,4,10102,4.3,245
8475816,2014,2,0,1126,1.7,22
8475826,2014,3,2,1025,0.03,23
8475829,2014,1,0,1090,0.35,25
8475842,2014,16,9,6225,2.23,156
8475848,2014,82,31,81612,64.87,1900
8475855,2014,58,8,41079,14.73,1030
8475868,2014,7,7,4947,-0.04,106
8475869,2014,12,0,10899,0.42,263
8475878,2014,18,0,8183,-0.55,204
8475896,2014,1,0,559,0.25,13
8475902,2014,27,0,26581,10.3,621
8475906,2014,65,32,85182,48.05,1755
8475907,2014,26,16,16417,4.55,481
8475913,2014,80,14,81679,64.69,1803
8475917,2014,13,8,6279,-1.62,147
8475958,2014,3,0,1277,0.43,34
8475980,2014,4,0,1785,-0.55,45
8475996,2014,12,8,7945,0.98,189
8476043,2014,3,0,2087,-0.33,55
8476062,2014,77,20,68407,35.25,1615
8476116,2014,67,55,54535,26.79,1429
8476147,2014,6,8,3124,0.21,82
8476158,2014,2,0,1335,0.11,31
8476162,2014,1,0,731,-0.17,19
8476166,2014,7,4,7135,4.05,172
8476177,2014,80,14,84319,28.71,1873
8476179,2014,3,5,1928,-0.25,52
8476191,2014,41,15,44362,11.63,1009
8476195,2014,15,4,12132,3.96,261
8476207,2014,25,8,20735,3.52,519
8476209,2014,10,2,7327,0.83,179
8476214,2014,2,0,713,0.25,18
8476227,2014,4,0,1650,-0.03,42
8476235,2014,71,12,50930,33.8,1192
8476244,2014,56,10,40397,5.4,962
8476279,2014,51,8,50523,11.4,1225
8476289,2014,13,2,12036,4.42,302
8476292,2014,75,24,78441,70.33,1677
8476293,2014,1,0,261,-0.1,7
8476300,2014,27,16,26008,11.85,541
8476302,2014,10,0,9401,1.6,223
8476312,2014,28,31,30968,7,663
8476336,2014,17,2,10338,3.61,252
8476339,2014,2,0,775,-0.25,19
8476344,2014,3,0,1660,0.25,39
8476346,2014,80,14,85041,53.7,1971
8476356,2014,72,14,72994,29.79,1680
8476363,2014,7,0,3694,0.79,99
8476381,2014,79,57,70852,36.12,1472
8476384,2014,1,0,527,-0.35,12
8476386,2014,2,0,1257,1.3,29
8476389,2014,50,24,42016,27.94,859
8476392,2014,80,36,66015,32.68,1592
8476393,2014,11,2,5819,0.29,142
8476394,2014,1,0,765,0.8,19
8476397,2014,2,10,1661,-0.9,39
8476403,2014,23,8,24370,0.65,603
8476404,2014,18,18,9254,2.03,220
8476406,2014,34,10,22617,9.66,503
8476410,2014,9,4,4133,1.43,93
8476419,2014,50,9,42562,25.21,1019
8476423,2014,11,0,7352,2.75,171
8476426,2014,4,2,4753,0.63,109
8476427,2014,11,2,6006,2.2,155
8476428,2014,7,4,5296,3.13,127
8476430,2014,63,14,43509,27.48,1060
8476431,2014,21,10,20963,4.67,474
8476432,2014,31,12,33931,18.73,756
8476435,2014,3,0,1476,-0.36,36
8476436,2014,54,16,43636,29.54,1022
8476437,2014,80,16,78399,43.83,1807
8476438,2014,82,12,84876,64.06,1892
8476439,2014,31,12,26014,16.58,601
8476440,2014,48,16,38504,7.69,1017
8476442,2014,72,20,65903,33.27,1610
8476443,2014,21,2,20652,9.68,477
8476447,2014,1,0,649,1.7,15
8476448,2014,21,0,15412,6.76,338
8476449,2014,10,4,9480,0.23,222
8476451,2014,26,8,19899,4.93,430
8476452,2014,1,0,1219,-0.38,28
8476453,2014,82,27,73559,77.6,1599
8476454,2014,76,25,94121,53.32,2028
8476455,2014,82,69,91032,54.52,1861
8476456,2014,79,38,79385,58.51,1636
8476457,2014,64,34,80498,21.28,1646
8476458,2014,81,47,74834,57.32,1631
8476459,2014,80,20,78899,45.79,1798
8476460,2014,82,24,91366,58.11,1918
8476461,2014,82,28,90470,37.16,2019
8476462,2014,72,41,92171,53,1940
8476463,2014,71,8,102823,28.53,2157
8476464,2014,1,0,840,-0.1,22
8476465,2014,37,8,40605,15.72,888
8476466,2014,18,10,10456,3.28,276
8476467,2014,36,8,28942,9.2,723
8476468,2014,58,13,44195,26.91,1042
8476469,2014,1,0,887,-0.35,19
8476470,2014,64,35,60285,12.8,1266
8476472,2014,60,4,79196,21.65,1674
8476473,2014,73,42,73587,2.64,1723
8476474,2014,1,0,414,0.15,10
8476476,2014,15,4,15021,4.1,327
8476477,2014,13,8,6265,4.44,162
8476478,2014,9,2,9762,1.77,223
8476479,2014,2,0,1140,0.57,29
8476480,2014,43,13,30948,15.45,697
8476482,2014,5,0,2867,0.52,68
8476483,2014,71,10,53466,33.93,1140
8476495,2014,30,6,24198,8.94,510
8476536,2014,1,0,366,0.01,9
8476539,2014,2,0,1433,1.02,31
8476549,2014,5,0,2271,1.34,72
8476624,2014,60,25,39858,11.06,994
8476769,2014,11,24,4736,0.7,121
8476779,2014,11,0,12860,3.05,284
8476792,2014,78,20,91700,54.58,1927
8476798,2014,10,6,8837,3.47,210
8476799,2014,4,4,2730,0.9,65
8476806,2014,52,30,33093,12.14,752
8476807,2014,27,16,28459,7.13,675
8476808,2014,63,8,56368,4.1,1295
8476822,2014,82,34,72425,17.11,1748
8476850,2014,12,8,13614,2.5,280
8476851,2014,80,39,78858,50.38,1832
